datetime,tide_nstr
2018-07-07 16:15:00+00:00,15.720707131471896
2018-07-07 16:30:00+00:00,14.658230420101455
2018-07-07 16:45:00+00:00,13.373767998103682
2018-07-07 17:00:00+00:00,11.883216308096973
2018-07-07 17:15:00+00:00,10.206165812212827
2018-07-07 17:30:00+00:00,8.365648918985963
2018-07-07 17:45:00+00:00,6.387831476057808
2018-07-07 18:00:00+00:00,4.301651410560094
2018-07-07 18:15:00+00:00,2.138408962011131
2018-07-07 18:30:00+00:00,-0.068686218
2018-07-07 18:45:00+00:00,-2.28500504
2018-07-07 19:00:00+00:00,-4.475019255
2018-07-07 19:15:00+00:00,-6.602844609
2018-07-07 19:30:00+00:00,-8.632798906
2018-07-07 19:45:00+00:00,-10.52996657
2018-07-07 20:00:00+00:00,-12.26076098
2018-07-07 20:15:00+00:00,-13.79347559
2018-07-07 20:30:00+00:00,-15.09881491
2018-07-07 20:45:00+00:00,-16.15039645
2018-07-07 21:00:00+00:00,-16.92521491
2018-07-07 21:15:00+00:00,-17.40406046
2018-07-07 21:30:00+00:00,-17.57188343
2018-07-07 21:45:00+00:00,-17.41809834
2018-07-07 22:00:00+00:00,-16.93682133
2018-07-07 22:15:00+00:00,-16.12703572
2018-07-07 22:30:00+00:00,-14.99268177
2018-07-07 22:45:00+00:00,-13.54266793
2018-07-07 23:00:00+00:00,-11.79080188
2018-07-07 23:15:00+00:00,-9.755641512
2018-07-07 23:30:00+00:00,-7.460266894
2018-07-07 23:45:00+00:00,-4.93197601
2018-07-08 00:00:00+00:00,-2.201908737
2018-07-08 00:15:00+00:00,0.6953980392585607
2018-07-08 00:30:00+00:00,3.7225113586483185
2018-07-08 00:45:00+00:00,6.839659442453962
2018-07-08 01:00:00+00:00,10.005330414213107
2018-07-08 01:15:00+00:00,13.176905119677043
2018-07-08 01:30:00+00:00,16.311313209724624
2018-07-08 01:45:00+00:00,19.365701521374262
2018-07-08 02:00:00+00:00,22.298103474911468
2018-07-08 02:15:00+00:00,25.06809809940351
2018-07-08 02:30:00+00:00,27.63744740843538
2018-07-08 02:45:00+00:00,29.970701172225386
2018-07-08 03:00:00+00:00,32.03575866592405
2018-07-08 03:15:00+00:00,33.804377706673854
2018-07-08 03:30:00+00:00,35.25262220943318
2018-07-08 03:45:00+00:00,36.361240574830056
2018-07-08 04:00:00+00:00,37.11596844911347
2018-07-08 04:15:00+00:00,37.50775074126427
2018-07-08 04:30:00+00:00,37.532879217595074
2018-07-08 04:45:00+00:00,37.19304349030593
2018-07-08 05:00:00+00:00,36.495294742943415
2018-07-08 05:15:00+00:00,35.451923061917086
2018-07-08 05:30:00+00:00,34.08025073901167
2018-07-08 05:45:00+00:00,32.402345346443546
2018-07-08 06:00:00+00:00,30.444657736423462
2018-07-08 06:15:00+00:00,28.237591357135425
2018-07-08 06:30:00+00:00,25.815010385015796
2018-07-08 06:45:00+00:00,23.213695131287313
2018-07-08 07:00:00+00:00,20.47275397454145
2018-07-08 07:15:00+00:00,17.63300169025173
2018-07-08 07:30:00+00:00,14.736314485983254
2018-07-08 07:45:00+00:00,11.8249723
2018-07-08 08:00:00+00:00,8.940999031
2018-07-08 08:15:00+00:00,6.125511124403254
2018-07-08 08:30:00+00:00,3.4180849272329854
2018-07-08 08:45:00+00:00,0.8561524627003031
2018-07-08 09:00:00+00:00,-1.525565063
2018-07-08 09:15:00+00:00,-3.695577539
2018-07-08 09:30:00+00:00,-5.62609235
2018-07-08 09:45:00+00:00,-7.293420147
2018-07-08 10:00:00+00:00,-8.678314275
2018-07-08 10:15:00+00:00,-9.766239215
2018-07-08 10:30:00+00:00,-10.5475645
2018-07-08 10:45:00+00:00,-11.01768175
2018-07-08 11:00:00+00:00,-11.1770436
2018-07-08 11:15:00+00:00,-11.03112443
2018-07-08 11:30:00+00:00,-10.59030404
2018-07-08 11:45:00+00:00,-9.869676297
2018-07-08 12:00:00+00:00,-8.888786152
2018-07-08 12:15:00+00:00,-7.671299034
2018-07-08 12:30:00+00:00,-6.244607888
2018-07-08 12:45:00+00:00,-4.63938377
2018-07-08 13:00:00+00:00,-2.889076722
2018-07-08 13:15:00+00:00,-1.029374341
2018-07-08 13:30:00+00:00,0.9023740023597835
2018-07-08 13:45:00+00:00,2.867758860492771
2018-07-08 14:00:00+00:00,4.827929537747177
2018-07-08 14:15:00+00:00,6.744220999775692
2018-07-08 14:30:00+00:00,8.578779692332331
2018-07-08 14:45:00+00:00,10.29517907
2018-07-08 15:00:00+00:00,11.859015697020261
2018-07-08 15:15:00+00:00,13.238477108300478
2018-07-08 15:30:00+00:00,14.404872706249652
2018-07-08 15:45:00+00:00,15.333119701245835
2018-07-08 16:00:00+00:00,16.002176416126744
2018-07-08 16:15:00+00:00,16.395416049292262
2018-07-08 16:30:00+00:00,16.500934716434745
2018-07-08 16:45:00+00:00,16.311788451120208
2018-07-08 17:00:00+00:00,15.826154789765079
2018-07-08 17:15:00+00:00,15.04741559230774
2018-07-08 17:30:00+00:00,13.984158845549517
2018-07-08 17:45:00+00:00,12.650098349770149
2018-07-08 18:00:00+00:00,11.063911387283381
2018-07-08 18:15:00+00:00,9.248995699095248
2018-07-08 18:30:00+00:00,7.233148336446682
2018-07-08 18:45:00+00:00,5.048170190195244
2018-07-08 19:00:00+00:00,2.7294012141483632
2018-07-08 19:15:00+00:00,0.3151925292762028
2018-07-08 19:30:00+00:00,-2.153677296
2018-07-08 19:45:00+00:00,-4.634633465
2018-07-08 20:00:00+00:00,-7.083974431
2018-07-08 20:15:00+00:00,-9.457569578
2018-07-08 20:30:00+00:00,-11.71157439
2018-07-08 20:45:00+00:00,-13.80315187
2018-07-08 21:00:00+00:00,-15.69118874
2018-07-08 21:15:00+00:00,-17.33699449
2018-07-08 21:30:00+00:00,-18.70497187
2018-07-08 21:45:00+00:00,-19.76324716
2018-07-08 22:00:00+00:00,-20.48424933
2018-07-08 22:15:00+00:00,-20.84522766
2018-07-08 22:30:00+00:00,-20.82869828
2018-07-08 22:45:00+00:00,-20.42281115
2018-07-08 23:00:00+00:00,-19.62163015
2018-07-08 23:15:00+00:00,-18.42532024
2018-07-08 23:30:00+00:00,-16.84023726
2018-07-08 23:45:00+00:00,-14.87891751
2018-07-09 00:00:00+00:00,-12.55996627
2018-07-09 00:15:00+00:00,-9.907843169
2018-07-09 00:30:00+00:00,-6.952553353
2018-07-09 00:45:00+00:00,-3.729239763
2018-07-09 01:00:00+00:00,-0.27768871
2018-07-09 01:15:00+00:00,3.358246376769553
2018-07-09 01:30:00+00:00,7.131293700854873
2018-07-09 01:45:00+00:00,10.991474077962799
2018-07-09 02:00:00+00:00,14.886862646353782
2018-07-09 02:15:00+00:00,18.764388828506753
2018-07-09 02:30:00+00:00,22.57066127217421
2018-07-09 02:45:00+00:00,26.252803959453416
2018-07-09 03:00:00+00:00,29.759289381297435
2018-07-09 03:15:00+00:00,33.040754643706165
2018-07-09 03:30:00+00:00,36.05078660242695
2018-07-09 03:45:00+00:00,38.74666261210694
2018-07-09 04:00:00+00:00,41.09003421450513
2018-07-09 04:15:00+00:00,43.04754206451135
2018-07-09 04:30:00+00:00,44.59135158
2018-07-09 04:45:00+00:00,45.69960020831808
2018-07-09 05:00:00+00:00,46.356748666025446
2018-07-09 05:15:00+00:00,46.55383035743264
2018-07-09 05:30:00+00:00,46.288594749956545
2018-07-09 05:45:00+00:00,45.565542498685005
2018-07-09 06:00:00+00:00,44.395851904892965
2018-07-09 06:15:00+00:00,42.79719818615142
2018-07-09 06:30:00+00:00,40.79346885934706
2018-07-09 06:45:00+00:00,38.41438029
2018-07-09 07:00:00+00:00,35.69500209205099
2018-07-09 07:15:00+00:00,32.675197611652216
2018-07-09 07:30:00+00:00,29.398989988898954
2018-07-09 07:45:00+00:00,25.91386456071903
2018-07-09 08:00:00+00:00,22.27001924636333
2018-07-09 08:15:00+00:00,18.519575350357105
2018-07-09 08:30:00+00:00,14.715761735836796
2018-07-09 08:45:00+00:00,10.912085628355532
2018-07-09 09:00:00+00:00,7.161503392
2018-07-09 09:15:00+00:00,3.5156044785754355
2018-07-09 09:30:00+00:00,0.023821409949403054
2018-07-09 09:45:00+00:00,-3.267321916
2018-07-09 10:00:00+00:00,-6.314912014
2018-07-09 10:15:00+00:00,-9.080287053
2018-07-09 10:30:00+00:00,-11.52960792
2018-07-09 10:45:00+00:00,-13.6343507
2018-07-09 11:00:00+00:00,-15.37171345
2018-07-09 11:15:00+00:00,-16.72493154
2018-07-09 11:30:00+00:00,-17.68349714
2018-07-09 11:45:00+00:00,-18.24328019
2018-07-09 12:00:00+00:00,-18.40654948
2018-07-09 12:15:00+00:00,-18.18189392
2018-07-09 12:30:00+00:00,-17.58404582
2018-07-09 12:45:00+00:00,-16.63360915
2018-07-09 13:00:00+00:00,-15.3566974
2018-07-09 13:15:00+00:00,-13.7844866
2018-07-09 13:30:00+00:00,-11.95269073
2018-07-09 13:45:00+00:00,-9.900967472
2018-07-09 14:00:00+00:00,-7.672263404
2018-07-09 14:15:00+00:00,-5.312108599
2018-07-09 14:30:00+00:00,-2.867871299
2018-07-09 14:45:00+00:00,-0.38798387
2018-07-09 15:00:00+00:00,2.0788482777390893
2018-07-09 15:15:00+00:00,4.484442888326885
2018-07-09 15:30:00+00:00,6.781930143232989
2018-07-09 15:45:00+00:00,8.926523058
2018-07-09 16:00:00+00:00,10.876257240087417
2018-07-09 16:15:00+00:00,12.592688627977616
2018-07-09 16:30:00+00:00,14.041538396528205
2018-07-09 16:45:00+00:00,15.193274875713486
2018-07-09 17:00:00+00:00,16.023623197477008
2018-07-09 17:15:00+00:00,16.513994353514082
2018-07-09 17:30:00+00:00,16.651826460670367
2018-07-09 17:45:00+00:00,16.43083225771149
2018-07-09 18:00:00+00:00,15.851148188283284
2018-07-09 18:15:00+00:00,14.919381843999643
2018-07-09 18:30:00+00:00,13.648556031495511
2018-07-09 18:45:00+00:00,12.057949269022895
2018-07-09 19:00:00+00:00,10.17283409142428
2018-07-09 19:15:00+00:00,8.024116125332354
2018-07-09 19:30:00+00:00,5.647878466485405
2018-07-09 19:45:00+00:00,3.084837424500803
2018-07-09 20:00:00+00:00,0.37971717325699117
2018-07-09 20:15:00+00:00,-2.419447767
2018-07-09 20:30:00+00:00,-5.262072011
2018-07-09 20:45:00+00:00,-8.0958294
2018-07-09 21:00:00+00:00,-10.86750136
2018-07-09 21:15:00+00:00,-13.52385038
2018-07-09 21:30:00+00:00,-16.01250475
2018-07-09 21:45:00+00:00,-18.28284054
2018-07-09 22:00:00+00:00,-20.28684614
2018-07-09 22:15:00+00:00,-21.97995534
2018-07-09 22:30:00+00:00,-23.32183465
2018-07-09 22:45:00+00:00,-24.27711134
2018-07-09 23:00:00+00:00,-24.81602957
2018-07-09 23:15:00+00:00,-24.91502263
2018-07-09 23:30:00+00:00,-24.55719087
2018-07-09 23:45:00+00:00,-23.73267603
2018-07-10 00:00:00+00:00,-22.43892481
2018-07-10 00:15:00+00:00,-20.6808343
2018-07-10 00:30:00+00:00,-18.47077912
2018-07-10 00:45:00+00:00,-15.82851364
2018-07-10 01:00:00+00:00,-12.78095294
2018-07-10 01:15:00+00:00,-9.361833454
2018-07-10 01:30:00+00:00,-5.611257904
2018-07-10 01:45:00+00:00,-1.57513103
2018-07-10 02:00:00+00:00,2.695505546
2018-07-10 02:15:00+00:00,7.145229042121102
2018-07-10 02:30:00+00:00,11.715069926113527
2018-07-10 02:45:00+00:00,16.343411610015522
2018-07-10 03:00:00+00:00,20.966940788147056
2018-07-10 03:15:00+00:00,25.521632771889053
2018-07-10 03:30:00+00:00,29.943755451800318
2018-07-10 03:45:00+00:00,34.170875084889495
2018-07-10 04:00:00+00:00,38.14284697433893
2018-07-10 04:15:00+00:00,41.80277428531256
2018-07-10 04:30:00+00:00,45.09791872206125
2018-07-10 04:45:00+00:00,47.980547570460935
2018-07-10 05:00:00+00:00,50.408702672282246
2018-07-10 05:15:00+00:00,52.34687822309361
2018-07-10 05:30:00+00:00,53.76659584940099
2018-07-10 05:45:00+00:00,54.64686719236743
2018-07-10 06:00:00+00:00,54.97453617101255
2018-07-10 06:15:00+00:00,54.74449517955671
2018-07-10 06:30:00+00:00,53.95977165153794
2018-07-10 06:45:00+00:00,52.63148366
2018-07-10 07:00:00+00:00,50.77866543517538
2018-07-10 07:15:00+00:00,48.427966010828364
2018-07-10 07:30:00+00:00,45.613226126459146
2018-07-10 07:45:00+00:00,42.37494083453293
2018-07-10 08:00:00+00:00,38.759616924084575
2018-07-10 08:15:00+00:00,34.819036100263524
2018-07-10 08:30:00+00:00,30.609436335151052
2018-07-10 08:45:00+00:00,26.190625088569227
2018-07-10 09:00:00+00:00,21.625039129104763
2018-07-10 09:15:00+00:00,16.976766455563645
2018-07-10 09:30:00+00:00,12.310546319021315
2018-07-10 09:45:00+00:00,7.690763572330403
2018-07-10 10:00:00+00:00,3.1804535289062006
2018-07-10 10:15:00+00:00,-1.159666798
2018-07-10 10:30:00+00:00,-5.272125766
2018-07-10 10:45:00+00:00,-9.103567991
2018-07-10 11:00:00+00:00,-12.60555556
2018-07-10 11:15:00+00:00,-15.73528732
2018-07-10 11:30:00+00:00,-18.45622542
2018-07-10 11:45:00+00:00,-20.73861978
2018-07-10 12:00:00+00:00,-22.55992283
2018-07-10 12:15:00+00:00,-23.90508881
2018-07-10 12:30:00+00:00,-24.76675334
2018-07-10 12:45:00+00:00,-25.14529147
2018-07-10 13:00:00+00:00,-25.04875362
2018-07-10 13:15:00+00:00,-24.49268122
2018-07-10 13:30:00+00:00,-23.49980533
2018-07-10 13:45:00+00:00,-22.09963357
2018-07-10 14:00:00+00:00,-20.32793198
2018-07-10 14:15:00+00:00,-18.22611037
2018-07-10 14:30:00+00:00,-15.84052083
2018-07-10 14:45:00+00:00,-13.22168043
2018-07-10 15:00:00+00:00,-10.42343038
2018-07-10 15:15:00+00:00,-7.50204444
2018-07-10 15:30:00+00:00,-4.515300653
2018-07-10 15:45:00+00:00,-1.521530453
2018-07-10 16:00:00+00:00,1.4213400883200182
2018-07-10 16:15:00+00:00,4.256742188915099
2018-07-10 16:30:00+00:00,6.9303947969933235
2018-07-10 16:45:00+00:00,9.391199194289607
2018-07-10 17:00:00+00:00,11.59208391155513
2018-07-10 17:15:00+00:00,13.490786805617887
2018-07-10 17:30:00+00:00,15.050562035371232
2018-07-10 17:45:00+00:00,16.24080074164399
2018-07-10 18:00:00+00:00,17.037555469786973
2018-07-10 18:15:00+00:00,17.423959759271767
2018-07-10 18:30:00+00:00,17.39053584469832
2018-07-10 18:45:00+00:00,16.935385048581043
2018-07-10 19:00:00+00:00,16.064257177330543
2018-07-10 19:15:00+00:00,14.79049703562444
2018-07-10 19:30:00+00:00,13.134868026989285
2018-07-10 19:45:00+00:00,11.125254684655117
2018-07-10 20:00:00+00:00,8.796247850479142
2018-07-10 20:15:00+00:00,6.188618063953386
2018-07-10 20:30:00+00:00,3.3486845107034706
2018-07-10 20:45:00+00:00,0.32758858301251553
2018-07-10 21:00:00+00:00,-2.819517303
2018-07-10 21:15:00+00:00,-6.034353537
2018-07-10 21:30:00+00:00,-9.256456398
2018-07-10 21:45:00+00:00,-12.4241659
2018-07-10 22:00:00+00:00,-15.47564301
2018-07-10 22:15:00+00:00,-18.34990017
2018-07-10 22:30:00+00:00,-20.98782867
2018-07-10 22:45:00+00:00,-23.33320616
2018-07-10 23:00:00+00:00,-25.33366779
2018-07-10 23:15:00+00:00,-26.94162474
2018-07-10 23:30:00+00:00,-28.11511466
2018-07-10 23:45:00+00:00,-28.81856926
2018-07-11 00:00:00+00:00,-29.0234856
2018-07-11 00:15:00+00:00,-28.70898909
2018-07-11 00:30:00+00:00,-27.86227743
2018-07-11 00:45:00+00:00,-26.47893734
2018-07-11 01:00:00+00:00,-24.5631271
2018-07-11 01:15:00+00:00,-22.12762059
2018-07-11 01:30:00+00:00,-19.19371055
2018-07-11 01:45:00+00:00,-15.79097145
2018-07-11 02:00:00+00:00,-11.95688419
2018-07-11 02:15:00+00:00,-7.736327822
2018-07-11 02:30:00+00:00,-3.180945282
2018-07-11 02:45:00+00:00,1.651607285342695
2018-07-11 03:00:00+00:00,6.698516186322256
2018-07-11 03:15:00+00:00,11.892757369628166
2018-07-11 03:30:00+00:00,17.16412005206464
2018-07-11 03:45:00+00:00,22.440290235903202
2018-07-11 04:00:00+00:00,27.64797641145784
2018-07-11 04:15:00+00:00,32.71405888317527
2018-07-11 04:30:00+00:00,37.56674362411019
2018-07-11 04:45:00+00:00,42.13670136710194
2018-07-11 05:00:00+00:00,46.35817278769829
2018-07-11 05:15:00+00:00,50.170021123871926
2018-07-11 05:30:00+00:00,53.5167144
2018-07-11 05:45:00+00:00,56.34922060218531
2018-07-11 06:00:00+00:00,58.62580049569217
2018-07-11 06:15:00+00:00,60.312684717543085
2018-07-11 06:30:00+00:00,61.38462347986028
2018-07-11 06:45:00+00:00,61.825299613121054
2018-07-11 07:00:00+00:00,61.62759791590398
2018-07-11 07:15:00+00:00,60.79372627555602
2018-07-11 07:30:00+00:00,59.33518656337465
2018-07-11 07:45:00+00:00,57.272595879235595
2018-07-11 08:00:00+00:00,54.635361272429094
2018-07-11 08:15:00+00:00,51.46121355095226
2018-07-11 08:30:00+00:00,47.79560816539245
2018-07-11 08:45:00+00:00,43.691003373546444
2018-07-11 09:00:00+00:00,39.20602791906704
2018-07-11 09:15:00+00:00,34.40455225727063
2018-07-11 09:30:00+00:00,29.354678904147562
2018-07-11 09:45:00+00:00,24.127668746153947
2018-07-11 10:00:00+00:00,18.79682111035519
2018-07-11 10:15:00+00:00,13.43632604403661
2018-07-11 10:30:00+00:00,8.120107583695566
2018-07-11 10:45:00+00:00,2.9206768046841867
2018-07-11 11:00:00+00:00,-2.09198686
2018-07-11 11:15:00+00:00,-6.851508151
2018-07-11 11:30:00+00:00,-11.29612537
2018-07-11 11:45:00+00:00,-15.36962083
2018-07-11 12:00:00+00:00,-19.02215786
2018-07-11 12:15:00+00:00,-22.21101171
2018-07-11 12:30:00+00:00,-24.90118323
2018-07-11 12:45:00+00:00,-27.06588638
2018-07-11 13:00:00+00:00,-28.68690251
2018-07-11 13:15:00+00:00,-29.75479682
2018-07-11 13:30:00+00:00,-30.26899414
2018-07-11 13:45:00+00:00,-30.23771394
2018-07-11 14:00:00+00:00,-29.67776623
2018-07-11 14:15:00+00:00,-28.61421239
2018-07-11 14:30:00+00:00,-27.07989707
2018-07-11 14:45:00+00:00,-25.11485899
2018-07-11 15:00:00+00:00,-22.76563067
2018-07-11 15:15:00+00:00,-20.08443833
2018-07-11 15:30:00+00:00,-17.12831508
2018-07-11 15:45:00+00:00,-13.9581414
2018-07-11 16:00:00+00:00,-10.63762828
2018-07-11 16:15:00+00:00,-7.232258823
2018-07-11 16:30:00+00:00,-3.808205182
2018-07-11 16:45:00+00:00,-0.43123743
2018-07-11 17:00:00+00:00,2.8343584627460223
2018-07-11 17:15:00+00:00,5.926836835467758
2018-07-11 17:30:00+00:00,8.788006322570713
2018-07-11 17:45:00+00:00,11.364185903246522
2018-07-11 18:00:00+00:00,13.607088162955764
2018-07-11 18:15:00+00:00,15.47461601863032
2018-07-11 18:30:00+00:00,16.93156044958813
2018-07-11 18:45:00+00:00,17.95018825187597
2018-07-11 19:00:00+00:00,18.510710471095603
2018-07-11 19:15:00+00:00,18.60162394653834
2018-07-11 19:30:00+00:00,18.21992029395804
2018-07-11 19:45:00+00:00,17.371158640343996
2018-07-11 20:00:00+00:00,16.06940047494508
2018-07-11 20:15:00+00:00,14.33700706865602
2018-07-11 20:30:00+00:00,12.204302010103003
2018-07-11 20:45:00+00:00,9.709103482017495
2018-07-11 21:00:00+00:00,6.896132926308725
2018-07-11 21:15:00+00:00,3.816308691219098
2018-07-11 21:30:00+00:00,0.52593509
2018-07-11 21:45:00+00:00,-2.914200999
2018-07-11 22:00:00+00:00,-6.43981233
2018-07-11 22:15:00+00:00,-9.984157268
2018-07-11 22:30:00+00:00,-13.47913341
2018-07-11 22:45:00+00:00,-16.85640178
2018-07-11 23:00:00+00:00,-20.04852398
2018-07-11 23:15:00+00:00,-22.99009404
2018-07-11 23:30:00+00:00,-25.61884703
2018-07-11 23:45:00+00:00,-27.87672616
2018-07-12 00:00:00+00:00,-29.71089094
2018-07-12 00:15:00+00:00,-31.0746499
2018-07-12 00:30:00+00:00,-31.92830113
2018-07-12 00:45:00+00:00,-32.23986748
2018-07-12 01:00:00+00:00,-31.98571254
2018-07-12 01:15:00+00:00,-31.15102655
2018-07-12 01:30:00+00:00,-29.73017321
2018-07-12 01:45:00+00:00,-27.72689017
2018-07-12 02:00:00+00:00,-25.15433883
2018-07-12 02:15:00+00:00,-22.03500106
2018-07-12 02:30:00+00:00,-18.40042313
2018-07-12 02:45:00+00:00,-14.29080982
2018-07-12 03:00:00+00:00,-9.754473916
2018-07-12 03:15:00+00:00,-4.847149074
2018-07-12 03:30:00+00:00,0.3688239065243292
2018-07-12 03:45:00+00:00,5.825424844283018
2018-07-12 04:00:00+00:00,11.449981581415013
2018-07-12 04:15:00+00:00,17.16628073999917
2018-07-12 04:30:00+00:00,22.895744008091505
2018-07-12 04:45:00+00:00,28.55865087676725
2018-07-12 05:00:00+00:00,34.075387813301035
2018-07-12 05:15:00+00:00,39.36770326
2018-07-12 05:30:00+00:00,44.35994762568162
2018-07-12 05:45:00+00:00,48.98027751393037
2018-07-12 06:00:00+00:00,53.16180402854951
2018-07-12 06:15:00+00:00,56.84366572471824
2018-07-12 06:30:00+00:00,59.97200807924583
2018-07-12 06:45:00+00:00,62.500852833639655
2018-07-12 07:00:00+00:00,64.39284241109071
2018-07-12 07:15:00+00:00,65.61984670856226
2018-07-12 07:30:00+00:00,66.16342189815379
2018-07-12 07:45:00+00:00,66.01511339324705
2018-07-12 08:00:00+00:00,65.17659779808137
2018-07-12 08:15:00+00:00,63.65966141494139
2018-07-12 08:30:00+00:00,61.48601568009184
2018-07-12 08:45:00+00:00,58.68695268588912
2018-07-12 09:00:00+00:00,55.30284667094071
2018-07-12 09:15:00+00:00,51.38250997267948
2018-07-12 09:30:00+00:00,46.98241438996509
2018-07-12 09:45:00+00:00,42.16579115334525
2018-07-12 10:00:00+00:00,37.00162470788275
2018-07-12 10:15:00+00:00,31.563557243545556
2018-07-12 10:30:00+00:00,25.92872233238793
2018-07-12 10:45:00+00:00,20.176527127594728
2018-07-12 11:00:00+00:00,14.387403331078744
2018-07-12 11:15:00+00:00,8.641547534
2018-07-12 11:30:00+00:00,3.017671580239144
2018-07-12 11:45:00+00:00,-2.408216719
2018-07-12 12:00:00+00:00,-7.563982817
2018-07-12 12:15:00+00:00,-12.38246592
2018-07-12 12:30:00+00:00,-16.80249326
2018-07-12 12:45:00+00:00,-20.76979237
2018-07-12 13:00:00+00:00,-24.23778713
2018-07-12 13:15:00+00:00,-27.16826563
2018-07-12 13:30:00+00:00,-29.53191001
2018-07-12 13:45:00+00:00,-31.30868053
2018-07-12 14:00:00+00:00,-32.48804889
2018-07-12 14:15:00+00:00,-33.06907803
2018-07-12 14:30:00+00:00,-33.06034822
2018-07-12 14:45:00+00:00,-32.47973159
2018-07-12 15:00:00+00:00,-31.35401993
2018-07-12 15:15:00+00:00,-29.71841234
2018-07-12 15:30:00+00:00,-27.61587212
2018-07-12 15:45:00+00:00,-25.09636362
2018-07-12 16:00:00+00:00,-22.21598208
2018-07-12 16:15:00+00:00,-19.03599067
2018-07-12 16:30:00+00:00,-15.6217806
2018-07-12 16:45:00+00:00,-12.041771
2018-07-12 17:00:00+00:00,-8.366266093
2018-07-12 17:15:00+00:00,-4.666288067
2018-07-12 17:30:00+00:00,-1.012403776
2018-07-12 17:45:00+00:00,2.5264361326320586
2018-07-12 18:00:00+00:00,5.8840276290393545
2018-07-12 18:15:00+00:00,8.997995653
2018-07-12 18:30:00+00:00,11.810811647529054
2018-07-12 18:45:00+00:00,14.270730559208419
2018-07-12 19:00:00+00:00,16.332632859194728
2018-07-12 19:15:00+00:00,17.958758624596694
2018-07-12 19:30:00+00:00,19.119322379126075
2018-07-12 19:45:00+00:00,19.792999218542555
2018-07-12 20:00:00+00:00,19.967274704756232
2018-07-12 20:15:00+00:00,19.638653078917418
2018-07-12 20:30:00+00:00,18.812720488998767
2018-07-12 20:45:00+00:00,17.50406212185089
2018-07-12 21:00:00+00:00,15.736034343310857
2018-07-12 21:15:00+00:00,13.540395152149395
2018-07-12 21:30:00+00:00,10.956798414058227
2018-07-12 21:45:00+00:00,8.032159430269662
2018-07-12 22:00:00+00:00,4.819901382342874
2018-07-12 22:15:00+00:00,1.3790940516611785
2018-07-12 22:30:00+00:00,-2.226502088
2018-07-12 22:45:00+00:00,-5.929471788
2018-07-12 23:00:00+00:00,-9.659845029
2018-07-12 23:15:00+00:00,-13.34624409
2018-07-12 23:30:00+00:00,-16.91705986
2018-07-12 23:45:00+00:00,-20.30163888
2018-07-13 00:00:00+00:00,-23.43146264
2018-07-13 00:15:00+00:00,-26.24129967
2018-07-13 00:30:00+00:00,-28.67031328
2018-07-13 00:45:00+00:00,-30.66310538
2018-07-13 01:00:00+00:00,-32.17068044
2018-07-13 01:15:00+00:00,-33.15131313
2018-07-13 01:30:00+00:00,-33.57130516
2018-07-13 01:45:00+00:00,-33.40561815
2018-07-13 02:00:00+00:00,-32.63837158
2018-07-13 02:15:00+00:00,-31.26319662
2018-07-13 02:30:00+00:00,-29.28343897
2018-07-13 02:45:00+00:00,-26.71220622
2018-07-13 03:00:00+00:00,-23.57225769
2018-07-13 03:15:00+00:00,-19.89573734
2018-07-13 03:30:00+00:00,-15.7237527
2018-07-13 03:45:00+00:00,-11.10580549
2018-07-13 04:00:00+00:00,-6.099082122
2018-07-13 04:15:00+00:00,-0.76761452
2018-07-13 04:30:00+00:00,4.818675991
2018-07-13 04:45:00+00:00,10.58503687024059
2018-07-13 05:00:00+00:00,16.45302800878843
2018-07-13 05:15:00+00:00,22.341732606875762
2018-07-13 05:30:00+00:00,28.16901579246399
2018-07-13 05:45:00+00:00,33.85281052253152
2018-07-13 06:00:00+00:00,39.31240969830956
2018-07-13 06:15:00+00:00,44.469743166879994
2018-07-13 06:30:00+00:00,49.25061839255725
2018-07-13 06:45:00+00:00,53.58590406306667
2018-07-13 07:00:00+00:00,57.41263674371051
2018-07-13 07:15:00+00:00,60.67503189604768
2018-07-13 07:30:00+00:00,63.325382117624684
2018-07-13 07:45:00+00:00,65.32482731091145
2018-07-13 08:00:00+00:00,66.64398362113188
2018-07-13 08:15:00+00:00,67.26342036
2018-07-13 08:30:00+00:00,67.17397668169782
2018-07-13 08:45:00+00:00,66.37691259271594
2018-07-13 09:00:00+00:00,64.88389153355376
2018-07-13 09:15:00+00:00,62.71679487147466
2018-07-13 09:30:00+00:00,59.90737134892584
2018-07-13 09:45:00+00:00,56.49672744
2018-07-13 10:00:00+00:00,52.534667295526404
2018-07-13 10:15:00+00:00,48.07889339216371
2018-07-13 10:30:00+00:00,43.194081609408684
2018-07-13 10:45:00+00:00,37.95084624695706
2018-07-13 11:00:00+00:00,32.42461257103915
2018-07-13 11:15:00+00:00,26.694415856302268
2018-07-13 11:30:00+00:00,20.841647089496416
2018-07-13 11:45:00+00:00,14.948766299946355
2018-07-13 12:00:00+00:00,9.098004914
2018-07-13 12:15:00+00:00,3.370078584706788
2018-07-13 12:30:00+00:00,-2.157068359
2018-07-13 12:45:00+00:00,-7.409466393
2018-07-13 13:00:00+00:00,-12.31825276
2018-07-13 13:15:00+00:00,-16.82071384
2018-07-13 13:30:00+00:00,-20.86122141
2018-07-13 13:45:00+00:00,-24.3920484
2018-07-13 14:00:00+00:00,-27.37405144
2018-07-13 14:15:00+00:00,-29.77721037
2018-07-13 14:30:00+00:00,-31.58101687
